rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes
95060-01-09-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55230.30058,3079.0,1933.0,AO14/P95060/95060-01-09-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-10-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55234.93816,2110.0,1898.0,AO14/P95060/95060-01-10-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-11-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55238.67095,4137.0,1958.0,AO14/P95060/95060-01-11-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-12-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55242.92672,5436.0,2882.0,AO14/P95060/95060-01-12-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-14-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55250.89591,2438.0,1977.0,AO14/P95060/95060-01-14-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-15-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55254.62296,4318.0,1910.0,AO14/P95060/95060-01-15-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-16-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55258.80653,2411.0,1803.0,AO14/P95060/95060-01-16-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-18-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55266.80147,2411.0,1969.0,AO14/P95060/95060-01-18-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-19-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55270.40841,2602.0,950.0,AO14/P95060/95060-01-19-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-19-01,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55270.47464,2281.0,902.0,AO14/P95060/95060-01-19-01,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-20-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55274.9001,943.0,387.0,AO14/P95060/95060-01-20-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-21-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55278.17792,2782.0,1949.0,AO14/P95060/95060-01-21-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-22-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55282.09597,2636.0,2311.0,AO14/P95060/95060-01-22-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-23-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55286.15006,1800.0,1185.0,AO14/P95060/95060-01-23-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-23-01,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55286.20909,1800.0,1185.0,AO14/P95060/95060-01-23-01,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-24-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55290.29488,6069.0,3044.0,AO14/P95060/95060-01-24-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-25-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55294.77138,5660.0,3384.0,AO14/P95060/95060-01-25-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-26-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55298.36885,3287.0,1301.0,AO14/P95060/95060-01-26-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-29-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55310.46267,3421.0,2069.0,AO14/P95060/95060-01-29-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-30-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55314.46238,3386.0,2059.0,AO14/P95060/95060-01-30-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-31-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55318.45564,3900.0,2030.0,AO14/P95060/95060-01-31-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-32-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55322.82973,2968.0,2176.0,AO14/P95060/95060-01-32-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-33-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55326.40933,2362.0,1865.0,AO14/P95060/95060-01-33-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-34-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55330.9323,3448.0,2151.0,AO14/P95060/95060-01-34-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-35-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55334.85588,2319.0,1920.0,AO14/P95060/95060-01-35-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-36-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55338.59314,4641.0,1999.0,AO14/P95060/95060-01-36-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-37-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55341.91986,3091.0,2323.0,AO14/P95060/95060-01-37-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-38-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55346.5565,4121.0,2895.0,AO14/P95060/95060-01-38-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-39-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55350.54617,4021.0,2759.0,AO14/P95060/95060-01-39-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-40-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55354.46476,4047.0,2669.0,AO14/P95060/95060-01-40-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-41-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55358.51871,2593.0,1744.0,AO14/P95060/95060-01-41-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-42-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55362.71127,3239.0,2487.0,AO14/P95060/95060-01-42-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-43-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55366.69648,3393.0,2166.0,AO14/P95060/95060-01-43-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-44-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55371.79759,3263.0,1857.0,AO14/P95060/95060-01-44-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-45-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55374.39584,2647.0,1917.0,AO14/P95060/95060-01-45-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-46-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55378.65927,2733.0,1696.0,AO14/P95060/95060-01-46-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-47-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55382.78161,2496.0,1975.0,AO14/P95060/95060-01-47-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-48-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55386.4466,4141.0,1966.0,AO14/P95060/95060-01-48-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-49-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55390.0973,3780.0,2091.0,AO14/P95060/95060-01-49-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-50-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55393.8832,2779.0,1938.0,AO14/P95060/95060-01-50-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-51-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55398.3345,3949.0,2438.0,AO14/P95060/95060-01-51-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-52-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55402.2587,5616.0,1915.0,AO14/P95060/95060-01-52-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-53-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55406.24616,3506.0,1861.0,AO14/P95060/95060-01-53-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-54-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55410.3027,4545.0,2291.0,AO14/P95060/95060-01-54-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-55-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55414.6263,2400.0,1690.0,AO14/P95060/95060-01-55-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-56-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55418.54216,3080.0,2249.0,AO14/P95060/95060-01-56-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-57-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55422.20841,3900.0,2025.0,AO14/P95060/95060-01-57-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-58-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55426.44947,2915.0,2298.0,AO14/P95060/95060-01-58-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-59-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55430.96328,1920.0,1740.0,AO14/P95060/95060-01-59-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-60-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55434.75497,3658.0,2495.0,AO14/P95060/95060-01-60-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
95060-01-61-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55438.53966,2220.0,1952.0,AO14/P95060/95060-01-61-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713704,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_4u_1705_44.json,
